0,1
0,0.9920635
0,0.984127
0,0.9761904
0,0.968254
0,0.9603174
0,0.952381
0,0.9444444
0,0.9365079
0,0.9285714
0,0.9206349
0,0.9126984
0,0.9047619
0,0.8968254
0,0.8888889
0,0.8809524
0,0.8730159
0,0.8650793
0,0.8571429
0,0.8492063
0,0.8412699
0,0.8333333
0,0.8253968
0,0.8174603
0,0.8095238
0,0.8015873
0,0.7936508
0,0.7857143
0,0.7777778
0,0.7698413
0,0.7619048
0,0.7539682
0,0.7460318
0,0.7380952
0,0.7301587
0,0.7222222
0,0.7142857
0,0.7063492
0,0.6984127
0,0.6904762
0,0.6825397
0,0.6746032
0,0.6666667
0,0.6587301
0,0.6507937
0,0.6428571
0,0.6349207
0,0.6269841
0,0.6190476
0,0.6111111
0,0.6031746
0,0.5952381
0,0.5873016
0,0.5793651
0,0.5714286
0,0.5634921
0,0.5555556
0,0.547619
0,0.5396826
0,0.531746
0,0.5238096
0,0.515873
0,0.5079365
0,0.5
1,0.5079365
1,0.515873
1,0.5238096
1,0.531746
1,0.5396826
1,0.547619
1,0.5555556
1,0.5634921
1,0.5714286
1,0.5793651
1,0.5873016
1,0.5952381
1,0.6031746
1,0.6111111
1,0.6190476
1,0.6269841
1,0.6349207
1,0.6428571
1,0.6507937
1,0.6587301
1,0.6666667
1,0.6746032
1,0.6825397
1,0.6904762
1,0.6984127
1,0.7063492
1,0.7142857
1,0.7222222
1,0.7301587
1,0.7380952
1,0.7460318
1,0.7539682
1,0.7619048
1,0.7698413
1,0.7777778
1,0.7857143
1,0.7936508
1,0.8015873
1,0.8095238
1,0.8174603
1,0.8253968
1,0.8333333
1,0.8412699
1,0.8492063
1,0.8571429
1,0.8650793
1,0.8730159
1,0.8809524
1,0.8888889
1,0.8968254
1,0.9047619
1,0.9126984
1,0.9206349
1,0.9285714
1,0.9365079
1,0.9444444
1,0.952381
1,0.9603174
1,0.968254
1,0.9761904
1,0.984127
1,0.9920635
1,1
1,0.9922481
1,0.9844961
1,0.9767442
1,0.9689922
1,0.9612403
1,0.9534883
1,0.9457364
1,0.9379845
1,0.9302326
1,0.9224806
1,0.9147287
1,0.9069768
1,0.8992248
1,0.8914729
1,0.8837209
1,0.875969
1,0.8682171
1,0.8604651
1,0.8527132
1,0.8449612
1,0.8372093
1,0.8294573
1,0.8217054
1,0.8139535
1,0.8062016
1,0.7984496
1,0.7906977
1,0.7829458
1,0.7751938
1,0.7674419
1,0.7596899
1,0.751938
1,0.744186
1,0.7364341
1,0.7286822
1,0.7209302
1,0.7131783
1,0.7054263
1,0.6976744
1,0.6899225
1,0.6821706
1,0.6744186
1,0.6666667
1,0.6589147
1,0.6511628
1,0.6434109
1,0.6356589
1,0.627907
1,0.620155
1,0.6124031
1,0.6046512
1,0.5968992
1,0.5891473
1,0.5813953
1,0.5736434
1,0.5658914
1,0.5581396
1,0.5503876
1,0.5426357
1,0.5348837
1,0.5271318
1,0.5193799
1,0.5116279
1,0.503876
2,0.503876
2,0.5116279
2,0.5193799
2,0.5271318
2,0.5348837
2,0.5426357
2,0.5503876
2,0.5581396
2,0.5658914
2,0.5736434
2,0.5813953
2,0.5891473
2,0.5968992
2,0.6046512
2,0.6124031
2,0.620155
2,0.627907
2,0.6356589
2,0.6434109
2,0.6511628
2,0.6589147
2,0.6666667
2,0.6744186
2,0.6821706
2,0.6899225
2,0.6976744
2,0.7054263
2,0.7131783
2,0.7209302
2,0.7286822
2,0.7364341
2,0.744186
2,0.751938
2,0.7596899
2,0.7674419
2,0.7751938
2,0.7829458
2,0.7906977
2,0.7984496
2,0.8062016
2,0.8139535
2,0.8217054
2,0.8294573
2,0.8372093
2,0.8449612
2,0.8527132
2,0.8604651
2,0.8682171
2,0.875969
2,0.8837209
2,0.8914729
2,0.8992248
2,0.9069768
2,0.9147287
2,0.9224806
2,0.9302326
2,0.9379845
2,0.9457364
2,0.9534883
2,0.9612403
2,0.9689922
2,0.9767442
2,0.9844961
2,0.9922481
2,1
