170,0
171,0.02352941
172,0.04705882
173,0.07058824
174,0.09411765
175,0.1176471
176,0.1411765
177,0.1647059
178,0.1882353
179,0.2117647
180,0.2352941
181,0.2588235
182,0.282353
183,0.3058824
184,0.3294118
185,0.3529412
186,0.3764706
187,0.4
188,0.4235294
189,0.4470588
190,0.4705882
191,0.4941176
192,0.5176471
193,0.5411765
194,0.5647059
195,0.5882353
196,0.6117647
197,0.6352941
198,0.6588235
199,0.682353
200,0.7058824
201,0.7294118
202,0.7529412
203,0.7764706
204,0.8
205,0.8235294
206,0.8470588
207,0.8705882
208,0.8941177
209,0.9176471
210,0.9411765
211,0.9647059
212,0.9882353
212.5,1
213.5,0.9764706
214.5,0.9529412
215.5,0.9294118
216.5,0.9058824
217.5,0.8823529
218.5,0.8588235
219.5,0.8352941
220.5,0.8117647
221.5,0.7882353
222.5,0.7647059
223.5,0.7411765
224.5,0.7176471
225.5,0.6941177
226.5,0.6705883
227.5,0.6470588
228.5,0.6235294
229.5,0.6
230.5,0.5764706
231.5,0.5529412
232.5,0.5294118
233.5,0.5058824
234.5,0.4823529
235.5,0.4588235
236.5,0.4352941
237.5,0.4117647
238.5,0.3882353
239.5,0.3647059
240.5,0.3411765
241.5,0.3176471
242.5,0.2941177
243.5,0.2705882
244.5,0.2470588
245.5,0.2235294
246.5,0.2
247.5,0.1764706
248.5,0.1529412
249.5,0.1294118
250.5,0.1058824
251.5,0.08235294
252.5,0.05882353
253.5,0.03529412
254.5,0.01176471
