-127.5,0
-126.5,0.02352941
-125.5,0.04705882
-124.5,0.07058824
-123.5,0.09411765
-122.5,0.1176471
-121.5,0.1411765
-120.5,0.1647059
-119.5,0.1882353
-118.5,0.2117647
-117.5,0.2352941
-116.5,0.2588235
-115.5,0.282353
-114.5,0.3058824
-113.5,0.3294118
-112.5,0.3529412
-111.5,0.3764706
-110.5,0.4
-109.5,0.4235294
-108.5,0.4470588
-107.5,0.4705882
-106.5,0.4941176
-105.5,0.5176471
-104.5,0.5411765
-103.5,0.5647059
-102.5,0.5882353
-101.5,0.6117647
-100.5,0.6352941
-99.5,0.6588235
-98.5,0.682353
-97.5,0.7058824
-96.5,0.7294118
-95.5,0.7529412
-94.5,0.7764706
-93.5,0.8
-92.5,0.8235294
-91.5,0.8470588
-90.5,0.8705882
-89.5,0.8941177
-88.5,0.9176471
-87.5,0.9411765
-86.5,0.9647059
-85.5,0.9882353
-85,1
-84,0.9764706
-83,0.9529412
-82,0.9294118
-81,0.9058824
-80,0.8823529
-79,0.8588235
-78,0.8352941
-77,0.8117647
-76,0.7882353
-75,0.7647059
-74,0.7411765
-73,0.7176471
-72,0.6941177
-71,0.6705883
-70,0.6470588
-69,0.6235294
-68,0.6
-67,0.5764706
-66,0.5529412
-65,0.5294118
-64,0.5058824
-63,0.4823529
-62,0.4588235
-61,0.4352941
-60,0.4117647
-59,0.3882353
-58,0.3647059
-57,0.3411765
-56,0.3176471
-55,0.2941177
-54,0.2705882
-53,0.2470588
-52,0.2235294
-51,0.2
-50,0.1764706
-49,0.1529412
-48,0.1294118
-47,0.1058824
-46,0.08235294
-45,0.05882353
-44,0.03529412
-43,0.01176471
