-85,0
-84,0.02352941
-83,0.04705882
-82,0.07058824
-81,0.09411765
-80,0.1176471
-79,0.1411765
-78,0.1647059
-77,0.1882353
-76,0.2117647
-75,0.2352941
-74,0.2588235
-73,0.282353
-72,0.3058824
-71,0.3294118
-70,0.3529412
-69,0.3764706
-68,0.4
-67,0.4235294
-66,0.4470588
-65,0.4705882
-64,0.4941176
-63,0.5176471
-62,0.5411765
-61,0.5647059
-60,0.5882353
-59,0.6117647
-58,0.6352941
-57,0.6588235
-56,0.682353
-55,0.7058824
-54,0.7294118
-53,0.7529412
-52,0.7764706
-51,0.8
-50,0.8235294
-49,0.8470588
-48,0.8705882
-47,0.8941177
-46,0.9176471
-45,0.9411765
-44,0.9647059
-43,0.9882353
-42.5,1
-41.5,0.9764706
-40.5,0.9529412
-39.5,0.9294118
-38.5,0.9058824
-37.5,0.8823529
-36.5,0.8588235
-35.5,0.8352941
-34.5,0.8117647
-33.5,0.7882353
-32.5,0.7647059
-31.5,0.7411765
-30.5,0.7176471
-29.5,0.6941177
-28.5,0.6705883
-27.5,0.6470588
-26.5,0.6235294
-25.5,0.6
-24.5,0.5764706
-23.5,0.5529412
-22.5,0.5294118
-21.5,0.5058824
-20.5,0.4823529
-19.5,0.4588235
-18.5,0.4352941
-17.5,0.4117647
-16.5,0.3882353
-15.5,0.3647059
-14.5,0.3411765
-13.5,0.3176471
-12.5,0.2941177
-11.5,0.2705882
-10.5,0.2470588
-9.5,0.2235294
-8.5,0.2
-7.5,0.1764706
-6.5,0.1529412
-5.5,0.1294118
-4.5,0.1058824
-3.5,0.08235294
-2.5,0.05882353
-1.5,0.03529412
-0.5,0.01176471
