-170,0
-169,0.02352941
-168,0.04705882
-167,0.07058824
-166,0.09411765
-165,0.1176471
-164,0.1411765
-163,0.1647059
-162,0.1882353
-161,0.2117647
-160,0.2352941
-159,0.2588235
-158,0.282353
-157,0.3058824
-156,0.3294118
-155,0.3529412
-154,0.3764706
-153,0.4
-152,0.4235294
-151,0.4470588
-150,0.4705882
-149,0.4941176
-148,0.5176471
-147,0.5411765
-146,0.5647059
-145,0.5882353
-144,0.6117647
-143,0.6352941
-142,0.6588235
-141,0.682353
-140,0.7058824
-139,0.7294118
-138,0.7529412
-137,0.7764706
-136,0.8
-135,0.8235294
-134,0.8470588
-133,0.8705882
-132,0.8941177
-131,0.9176471
-130,0.9411765
-129,0.9647059
-128,0.9882353
-127.5,1
-126.5,0.9764706
-125.5,0.9529412
-124.5,0.9294118
-123.5,0.9058824
-122.5,0.8823529
-121.5,0.8588235
-120.5,0.8352941
-119.5,0.8117647
-118.5,0.7882353
-117.5,0.7647059
-116.5,0.7411765
-115.5,0.7176471
-114.5,0.6941177
-113.5,0.6705883
-112.5,0.6470588
-111.5,0.6235294
-110.5,0.6
-109.5,0.5764706
-108.5,0.5529412
-107.5,0.5294118
-106.5,0.5058824
-105.5,0.4823529
-104.5,0.4588235
-103.5,0.4352941
-102.5,0.4117647
-101.5,0.3882353
-100.5,0.3647059
-99.5,0.3411765
-98.5,0.3176471
-97.5,0.2941177
-96.5,0.2705882
-95.5,0.2470588
-94.5,0.2235294
-93.5,0.2
-92.5,0.1764706
-91.5,0.1529412
-90.5,0.1294118
-89.5,0.1058824
-88.5,0.08235294
-87.5,0.05882353
-86.5,0.03529412
-85.5,0.01176471
