-42.5,0
-41.5,0.02352941
-40.5,0.04705882
-39.5,0.07058824
-38.5,0.09411765
-37.5,0.1176471
-36.5,0.1411765
-35.5,0.1647059
-34.5,0.1882353
-33.5,0.2117647
-32.5,0.2352941
-31.5,0.2588235
-30.5,0.282353
-29.5,0.3058824
-28.5,0.3294118
-27.5,0.3529412
-26.5,0.3764706
-25.5,0.4
-24.5,0.4235294
-23.5,0.4470588
-22.5,0.4705882
-21.5,0.4941176
-20.5,0.5176471
-19.5,0.5411765
-18.5,0.5647059
-17.5,0.5882353
-16.5,0.6117647
-15.5,0.6352941
-14.5,0.6588235
-13.5,0.682353
-12.5,0.7058824
-11.5,0.7294118
-10.5,0.7529412
-9.5,0.7764706
-8.5,0.8
-7.5,0.8235294
-6.5,0.8470588
-5.5,0.8705882
-4.5,0.8941177
-3.5,0.9176471
-2.5,0.9411765
-1.5,0.9647059
-0.5,0.9882353
0,1
1,0.9764706
2,0.9529412
3,0.9294118
4,0.9058824
5,0.8823529
6,0.8588235
7,0.8352941
8,0.8117647
9,0.7882353
10,0.7647059
11,0.7411765
12,0.7176471
13,0.6941177
14,0.6705883
15,0.6470588
16,0.6235294
17,0.6
18,0.5764706
19,0.5529412
20,0.5294118
21,0.5058824
22,0.4823529
23,0.4588235
24,0.4352941
25,0.4117647
26,0.3882353
27,0.3647059
28,0.3411765
29,0.3176471
30,0.2941177
31,0.2705882
32,0.2470588
33,0.2235294
34,0.2
35,0.1764706
36,0.1529412
37,0.1294118
38,0.1058824
39,0.08235294
40,0.05882353
41,0.03529412
42,0.01176471
