6.809150588705850105e+00,2.238376517688111278e+01,2.442126717443384010e+01,7.461255058960371223e+00,0.000000000000000000e+00
2.238376517688111278e+01,6.540648655613587437e+01,5.352012732798109340e+01,0.000000000000000000e+00,-7.461255058960371223e+00
2.442126717443384010e+01,5.352012732798109340e+01,0.000000000000000000e+00,-5.352012732798109340e+01,-2.442126717443384010e+01
7.461255058960371223e+00,0.000000000000000000e+00,-5.352012732798109340e+01,-6.540648655613587437e+01,-2.238376517688111278e+01
0.000000000000000000e+00,-7.461255058960371223e+00,-2.442126717443384010e+01,-2.238376517688111278e+01,-6.809150588705850105e+00
