212.5,0
213.5,0.02352941
214.5,0.04705882
215.5,0.07058824
216.5,0.09411765
217.5,0.1176471
218.5,0.1411765
219.5,0.1647059
220.5,0.1882353
221.5,0.2117647
222.5,0.2352941
223.5,0.2588235
224.5,0.282353
225.5,0.3058824
226.5,0.3294118
227.5,0.3529412
228.5,0.3764706
229.5,0.4
230.5,0.4235294
231.5,0.4470588
232.5,0.4705882
233.5,0.4941176
234.5,0.5176471
235.5,0.5411765
236.5,0.5647059
237.5,0.5882353
238.5,0.6117647
239.5,0.6352941
240.5,0.6588235
241.5,0.682353
242.5,0.7058824
243.5,0.7294118
244.5,0.7529412
245.5,0.7764706
246.5,0.8
247.5,0.8235294
248.5,0.8470588
249.5,0.8705882
250.5,0.8941177
251.5,0.9176471
252.5,0.9411765
253.5,0.9647059
254.5,0.9882353
