-255,1
-254,0.9764706
-253,0.9529412
-252,0.9294118
-251,0.9058824
-250,0.8823529
-249,0.8588235
-248,0.8352941
-247,0.8117647
-246,0.7882353
-245,0.7647059
-244,0.7411765
-243,0.7176471
-242,0.6941177
-241,0.6705883
-240,0.6470588
-239,0.6235294
-238,0.6
-237,0.5764706
-236,0.5529412
-235,0.5294118
-234,0.5058824
-233,0.4823529
-232,0.4588235
-231,0.4352941
-230,0.4117647
-229,0.3882353
-228,0.3647059
-227,0.3411765
-226,0.3176471
-225,0.2941177
-224,0.2705882
-223,0.2470588
-222,0.2235294
-221,0.2
-220,0.1764706
-219,0.1529412
-218,0.1294118
-217,0.1058824
-216,0.08235294
-215,0.05882353
-214,0.03529412
-213,0.01176471
