127.5,0
128.5,0.02352941
129.5,0.04705882
130.5,0.07058824
131.5,0.09411765
132.5,0.1176471
133.5,0.1411765
134.5,0.1647059
135.5,0.1882353
136.5,0.2117647
137.5,0.2352941
138.5,0.2588235
139.5,0.282353
140.5,0.3058824
141.5,0.3294118
142.5,0.3529412
143.5,0.3764706
144.5,0.4
145.5,0.4235294
146.5,0.4470588
147.5,0.4705882
148.5,0.4941176
149.5,0.5176471
150.5,0.5411765
151.5,0.5647059
152.5,0.5882353
153.5,0.6117647
154.5,0.6352941
155.5,0.6588235
156.5,0.682353
157.5,0.7058824
158.5,0.7294118
159.5,0.7529412
160.5,0.7764706
161.5,0.8
162.5,0.8235294
163.5,0.8470588
164.5,0.8705882
165.5,0.8941177
166.5,0.9176471
167.5,0.9411765
168.5,0.9647059
169.5,0.9882353
170,1
171,0.9764706
172,0.9529412
173,0.9294118
174,0.9058824
175,0.8823529
176,0.8588235
177,0.8352941
178,0.8117647
179,0.7882353
180,0.7647059
181,0.7411765
182,0.7176471
183,0.6941177
184,0.6705883
185,0.6470588
186,0.6235294
187,0.6
188,0.5764706
189,0.5529412
190,0.5294118
191,0.5058824
192,0.4823529
193,0.4588235
194,0.4352941
195,0.4117647
196,0.3882353
197,0.3647059
198,0.3411765
199,0.3176471
200,0.2941177
201,0.2705882
202,0.2470588
203,0.2235294
204,0.2
205,0.1764706
206,0.1529412
207,0.1294118
208,0.1058824
209,0.08235294
210,0.05882353
211,0.03529412
212,0.01176471
