42.5,0
43.5,0.02352941
44.5,0.04705882
45.5,0.07058824
46.5,0.09411765
47.5,0.1176471
48.5,0.1411765
49.5,0.1647059
50.5,0.1882353
51.5,0.2117647
52.5,0.2352941
53.5,0.2588235
54.5,0.282353
55.5,0.3058824
56.5,0.3294118
57.5,0.3529412
58.5,0.3764706
59.5,0.4
60.5,0.4235294
61.5,0.4470588
62.5,0.4705882
63.5,0.4941176
64.5,0.5176471
65.5,0.5411765
66.5,0.5647059
67.5,0.5882353
68.5,0.6117647
69.5,0.6352941
70.5,0.6588235
71.5,0.682353
72.5,0.7058824
73.5,0.7294118
74.5,0.7529412
75.5,0.7764706
76.5,0.8
77.5,0.8235294
78.5,0.8470588
79.5,0.8705882
80.5,0.8941177
81.5,0.9176471
82.5,0.9411765
83.5,0.9647059
84.5,0.9882353
85,1
86,0.9764706
87,0.9529412
88,0.9294118
89,0.9058824
90,0.8823529
91,0.8588235
92,0.8352941
93,0.8117647
94,0.7882353
95,0.7647059
96,0.7411765
97,0.7176471
98,0.6941177
99,0.6705883
100,0.6470588
101,0.6235294
102,0.6
103,0.5764706
104,0.5529412
105,0.5294118
106,0.5058824
107,0.4823529
108,0.4588235
109,0.4352941
110,0.4117647
111,0.3882353
112,0.3647059
113,0.3411765
114,0.3176471
115,0.2941177
116,0.2705882
117,0.2470588
118,0.2235294
119,0.2
120,0.1764706
121,0.1529412
122,0.1294118
123,0.1058824
124,0.08235294
125,0.05882353
126,0.03529412
127,0.01176471
