-212.5,0
-211.5,0.02352941
-210.5,0.04705882
-209.5,0.07058824
-208.5,0.09411765
-207.5,0.1176471
-206.5,0.1411765
-205.5,0.1647059
-204.5,0.1882353
-203.5,0.2117647
-202.5,0.2352941
-201.5,0.2588235
-200.5,0.282353
-199.5,0.3058824
-198.5,0.3294118
-197.5,0.3529412
-196.5,0.3764706
-195.5,0.4
-194.5,0.4235294
-193.5,0.4470588
-192.5,0.4705882
-191.5,0.4941176
-190.5,0.5176471
-189.5,0.5411765
-188.5,0.5647059
-187.5,0.5882353
-186.5,0.6117647
-185.5,0.6352941
-184.5,0.6588235
-183.5,0.682353
-182.5,0.7058824
-181.5,0.7294118
-180.5,0.7529412
-179.5,0.7764706
-178.5,0.8
-177.5,0.8235294
-176.5,0.8470588
-175.5,0.8705882
-174.5,0.8941177
-173.5,0.9176471
-172.5,0.9411765
-171.5,0.9647059
-170.5,0.9882353
-170,1
-169,0.9764706
-168,0.9529412
-167,0.9294118
-166,0.9058824
-165,0.8823529
-164,0.8588235
-163,0.8352941
-162,0.8117647
-161,0.7882353
-160,0.7647059
-159,0.7411765
-158,0.7176471
-157,0.6941177
-156,0.6705883
-155,0.6470588
-154,0.6235294
-153,0.6
-152,0.5764706
-151,0.5529412
-150,0.5294118
-149,0.5058824
-148,0.4823529
-147,0.4588235
-146,0.4352941
-145,0.4117647
-144,0.3882353
-143,0.3647059
-142,0.3411765
-141,0.3176471
-140,0.2941177
-139,0.2705882
-138,0.2470588
-137,0.2235294
-136,0.2
-135,0.1764706
-134,0.1529412
-133,0.1294118
-132,0.1058824
-131,0.08235294
-130,0.05882353
-129,0.03529412
-128,0.01176471
